"2017-04-21 10:30",2208105.73
"2017-04-21 10:45",2208218.11
"2017-04-21 11:00",2208330.75
"2017-04-21 11:15",2208444.16
"2017-04-21 11:30",2208556.80
"2017-04-21 11:45",2208665.09
"2017-04-21 12:00",2208770.82
"2017-04-21 12:15",2208855.81
"2017-04-21 12:30",2208940.03
"2017-04-21 12:45",2209023.49
"2017-04-21 13:00",2209106.43
"2017-04-21 13:15",2209190.14
"2017-04-21 13:30",2209273.60
"2017-04-21 13:45",2209371.14
"2017-04-21 14:00",2209484.54
"2017-04-21 14:15",2209597.44
"2017-04-21 14:30",2209693.18
"2017-04-21 14:45",2209789.44
"2017-04-21 15:00",2209885.18
"2017-04-21 15:15",2209981.44
"2017-04-21 15:30",2210087.42
"2017-04-21 15:45",2210200.58
"2017-04-21 16:00",2210312.19
"2017-04-21 16:15",2210425.60
"2017-04-21 18:00",2210528.77
"2017-04-21 18:15",2210549.50
"2017-04-21 18:30",2210661.12
"2017-04-21 18:45",2210770.18
"2017-04-21 19:00",2210876.16
"2017-04-21 19:15",2210928.90
"2017-04-21 19:30",2211009.02
"2017-04-21 19:45",2211087.10
"2017-04-21 20:00",2211163.65
"2017-04-21 20:15",2211237.38
"2017-04-21 20:30",2211309.06
"2017-04-21 20:45",2211393.28
"2017-04-21 21:00",2211482.88
"2017-04-21 21:15",2211573.76
"2017-04-21 21:30",2211665.92
"2017-04-21 21:45",2211757.31
"2017-04-21 22:00",2211844.86
"2017-04-21 22:15",2211928.58
"2017-04-21 22:30",2212007.17
"2017-04-21 22:45",2212086.02
"2017-04-21 23:00",2212152.32
"2017-04-21 23:15",2212219.14
"2017-04-21 23:30",2212289.54
"2017-04-21 23:45",2212371.20
